Date,Time,Booking ID,BookingStatus,CustomerID,VehicleType,PickupLocation,DropLocation,AvgVTAT,AvgCTAT,CancelledRidesbyCustomer,Reasonforcancelling byCustomer,CancelledRidesbyDriver,Reasonforcancelling byDriver,IncompleteRides,IncompleteRidesReason,BookingValue,RideDistance,DriverRatings,Customer Rating
14-02-2025,14:40,CNR9792531531,Cancelled by Driver,CUST35451,Prime SUV,Rajajinagar,RT Nagar,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
06-02-2025,12:52,CNR2480788081,Cancelled by Driver,CUST74853,Prime Sedan,Hennur,Jayanagar,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
15-02-2025,18:34,CNR4221377832,Success,CUST93444,Bike,Whitefield,Cooke Town,8.86,9.95,NA,NA,NA,NA,NA,NA,529.26,17.55,3.7,3.9
18-02-2025,00:10,CNR1412970863,Incomplete,CUST39679,Mini,Banashankari,Whitefield,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
02-02-2025,22:52,CNR7547534106,Incomplete,CUST40051,Prime Sedan,Whitefield,Kengeri,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
03-02-2025,17:24,CNR1032286366,Success,CUST17748,Bike,Horamavu,Sarvagnanagar,6.4,7.38,NA,NA,NA,NA,NA,NA,190.34,5.65,4.5,3.6
05-02-2025,12:23,CNR7545886431,Success,CUST13256,eBike,Hebbal,Electronic City,8.95,5.47,NA,NA,NA,NA,NA,NA,572.05,17.18,5,3.7
16-02-2025,11:31,CNR9850214241,Success,CUST16416,Bike,BTM Layout,JP Nagar,7.01,7.23,NA,NA,NA,NA,NA,NA,819.03,1.69,3.3,4.5
16-02-2025,02:05,CNR4985643383,Incomplete,CUST24972,Mini,MG Road,Cooke Town,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
03-02-2025,06:37,CNR2396236692,Incomplete,CUST60472,Mini,Laggere,Richmond Town,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
01-02-2025,08:46,CNR1588054013,Success,CUST12385,Mini,Shivajinagar,Domlur,8.88,14.48,NA,NA,NA,NA,NA,NA,593.78,1.76,4.1,3.3
16-02-2025,01:20,CNR1278189464,Cancelled by Customer,CUST33429,Auto,Richmond Town,Bommanahalli,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
28-02-2025,11:09,CNR2423738126,Success,CUST16507,Prime Plus,Girinagar,Marathahalli,6.98,7.36,NA,NA,NA,NA,NA,NA,103.59,5.86,3.4,4.3
10-02-2025,22:45,CNR9288067671,Success,CUST61496,Prime Sedan,Horamavu,Cooke Town,8.45,9.1,NA,NA,NA,NA,NA,NA,231.24,7.15,3.2,3.2
24-02-2025,13:28,CNR4662867766,Success,CUST86943,Mini,Nagarbhavi,Kadubeesanahalli,5.17,13.46,NA,NA,NA,NA,NA,NA,434.85,10.7,3.6,4.2
23-02-2025,22:41,CNR8507198559,Cancelled by Customer,CUST38741,Prime Sedan,Hebbal,Sanjay Nagar,NA,NA,1,AC is not working,NA,NA,NA,NA,NA,NA,0,NA
07-02-2025,04:25,CNR3668261965,Success,CUST41267,Bike,Marathahalli,Sanjay Nagar,7.07,7.05,NA,NA,NA,NA,NA,NA,309.73,8.01,4.9,3.1
01-02-2025,05:46,CNR7694897963,Success,CUST91484,Prime Plus,Ulsoor,Kengeri,5.57,6.04,NA,NA,NA,NA,NA,NA,570.64,4.45,4.7,4
17-02-2025,21:52,CNR9051744643,Incomplete,CUST49816,Auto,KR Puram,Koramangala,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
23-02-2025,04:34,CNR2776924095,Incomplete,CUST40849,Prime Plus,Whitefield,Koramangala,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
25-02-2025,19:49,CNR2871987827,Success,CUST16368,Prime Sedan,KR Puram,Arekere,9.73,14.59,NA,NA,NA,NA,NA,NA,754.12,11.91,3.5,4.3
06-02-2025,07:47,CNR9618920356,Cancelled by Customer,CUST54561,Prime Plus,HSR Layout,RT Nagar,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
19-02-2025,05:02,CNR1397375110,Success,CUST11536,Prime Sedan,Rajajinagar,Basavanagudi,9.12,5.59,NA,NA,NA,NA,NA,NA,279.97,2.75,3.4,4.3
22-02-2025,04:33,CNR2868021512,Cancelled by Driver,CUST10930,Bike,RT Nagar,Frazer Town,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
17-02-2025,18:12,CNR4432747674,Success,CUST65847,Auto,Hennur,Bommanahalli,4.78,13.77,NA,NA,NA,NA,NA,NA,1376.38,17.32,4.6,4.6
26-02-2025,06:16,CNR4217391623,Cancelled by Driver,CUST12347,Bike,Banerghatta,Shivajinagar,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
20-02-2025,13:09,CNR7530778272,Cancelled by Driver,CUST27669,eBike,Koramangala,Bannerghatta Road,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
11-02-2025,17:43,CNR6261685170,Cancelled by Customer,CUST67307,Mini,Kengeri,Banerghatta,NA,NA,1,AC is not working,NA,NA,NA,NA,NA,NA,0,NA
24-02-2025,15:20,CNR1387706590,Success,CUST50466,Auto,Frazer Town,RT Nagar,6.17,9.67,NA,NA,NA,NA,NA,NA,850.88,9.34,4,4.3
24-02-2025,03:21,CNR6627171544,Incomplete,CUST96562,Prime Sedan,Girinagar,Electronic City,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
21-02-2025,23:24,CNR2567509951,Success,CUST32630,eBike,Hosur Road,BTM Layout,7.59,5.33,NA,NA,NA,NA,NA,NA,195.04,19.41,3.5,3.6
22-02-2025,21:26,CNR6329251200,Success,CUST28162,Prime Sedan,Kaval Byrasandra,JP Nagar,8.99,11.74,NA,NA,NA,NA,NA,NA,371.03,8.94,4.7,3.1
08-02-2025,14:11,CNR2052134523,Cancelled by Customer,CUST45019,Prime Sedan,Attiguppe,HSR Layout,NA,NA,1,AC is not working,NA,NA,NA,NA,NA,NA,0,NA
06-02-2025,18:10,CNR8266483364,Incomplete,CUST96216,Bike,Vijayanagar,Cooke Town,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
14-02-2025,10:21,CNR3757689596,Incomplete,CUST27223,Prime Plus,Peenya,Malleshwaram,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
25-02-2025,04:17,CNR4036093630,Success,CUST46371,Prime Plus,Banashankari,Indiranagar,3.36,12.11,NA,NA,NA,NA,NA,NA,254.52,8.23,3.5,4.1
08-02-2025,14:35,CNR1571893742,Success,CUST76345,Prime SUV,Sarvagnanagar,Girinagar,3.08,6.45,NA,NA,NA,NA,NA,NA,779.45,4.77,4.5,3.5
09-02-2025,18:34,CNR4784756655,Cancelled by Customer,CUST67665,Auto,Ulsoor,Peenya,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
23-02-2025,07:04,CNR4503616894,Success,CUST53169,Prime Sedan,Magadi Road,Jayanagar,6.76,10.12,NA,NA,NA,NA,NA,NA,1067.78,7.8,4.3,4.6
02-02-2025,12:48,CNR7042502303,Success,CUST55889,Prime SUV,MG Road,Marathahalli,7.93,13.54,NA,NA,NA,NA,NA,NA,764.82,15.79,4,4.6
04-02-2025,20:56,CNR3678609013,Success,CUST41558,Prime Plus,Padmanabhanagar,Kengeri,5.32,5.49,NA,NA,NA,NA,NA,NA,618.36,16.27,4.4,4.5
28-02-2025,07:14,CNR5015406543,Cancelled by Driver,CUST88363,Bike,Magadi Road,Kaval Byrasandra,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
01-02-2025,23:45,CNR7279758037,Incomplete,CUST10959,eBike,Jakkur,Horamavu,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
16-02-2025,21:51,CNR3032701932,Incomplete,CUST76104,Bike,Kengeri,Frazer Town,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
22-02-2025,23:53,CNR4867716371,Success,CUST10745,eBike,Horamavu,Bellandur,6.46,10.98,NA,NA,NA,NA,NA,NA,946.83,17.63,4.9,4.5
24-02-2025,18:05,CNR6953026764,Success,CUST64691,Prime SUV,RT Nagar,Hebbal,4.32,13.69,NA,NA,NA,NA,NA,NA,483.39,1.41,4,4.4
25-02-2025,16:02,CNR3257632561,Cancelled by Customer,CUST89164,Prime Plus,Hebbal,RT Nagar,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
19-02-2025,03:13,CNR4168981114,Cancelled by Driver,CUST78448,Prime Sedan,Indiranagar,Laggere,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
10-02-2025,15:21,CNR6356993581,Success,CUST73084,Prime Sedan,Kadubeesanahalli,Laggere,9.53,7.84,NA,NA,NA,NA,NA,NA,269.78,7,3.7,4.7
02-02-2025,22:11,CNR9924582962,Success,CUST36782,Bike,Yelahanka,Banashankari,4.27,14.92,NA,NA,NA,NA,NA,NA,586.27,16.01,4.1,4.7
26-02-2025,02:37,CNR7008417524,Success,CUST59093,Prime Sedan,Rajajinagar,Bommanahalli,8.49,7.05,NA,NA,NA,NA,NA,NA,416.66,3.44,4.3,4.5
05-02-2025,20:05,CNR3896115842,Success,CUST31441,Auto,Jakkur,Banashankari,9.14,14.09,NA,NA,NA,NA,NA,NA,447.36,16.6,3.7,3.3
07-02-2025,18:54,CNR9750155268,Cancelled by Driver,CUST72610,Prime SUV,Arekere,Kaval Byrasandra,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
22-02-2025,01:26,CNR1145315491,Cancelled by Driver,CUST99226,Prime Sedan,Ulsoor,JP Nagar,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
05-02-2025,04:24,CNR2857026237,Cancelled by Driver,CUST83846,Auto,Koramangala,Bommanahalli,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
15-02-2025,14:47,CNR4026590953,Cancelled by Driver,CUST98659,Prime Plus,Richmond Town,Sarvagnanagar,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
04-02-2025,01:24,CNR9883144747,Success,CUST69275,Auto,Frazer Town,Whitefield,3.77,7.6,NA,NA,NA,NA,NA,NA,214.79,2.86,3.6,4.4
23-02-2025,10:09,CNR6412097071,Success,CUST45711,Prime SUV,Koramangala,Jakkur,4.12,8.17,NA,NA,NA,NA,NA,NA,801.43,14.79,4.2,3.5
24-02-2025,14:56,CNR4592198667,Success,CUST65787,Prime Sedan,Cooke Town,RT Nagar,5.41,8.06,NA,NA,NA,NA,NA,NA,843.53,15.61,4.3,3.9
02-02-2025,11:52,CNR8777205893,Success,CUST38398,Auto,Laggere,Peenya,9.78,14.95,NA,NA,NA,NA,NA,NA,907.7,9.92,3.3,4.9
21-02-2025,13:34,CNR1306709522,Cancelled by Driver,CUST24793,eBike,Malleshwaram,Vijayanagar,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
07-02-2025,12:47,CNR4923543748,Cancelled by Driver,CUST58000,Prime Sedan,Marathahalli,Jayanagar,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
13-02-2025,19:45,CNR6137416533,Incomplete,CUST41588,Prime Plus,Banerghatta,Kaval Byrasandra,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
23-02-2025,16:47,CNR5353395800,Incomplete,CUST49690,Auto,Attiguppe,Horamavu,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
03-02-2025,22:22,CNR8926946977,Incomplete,CUST10279,eBike,Nagarbhavi,Bellandur,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
19-02-2025,13:50,CNR5200695975,Success,CUST19555,eBike,Jayanagar,Bellandur,6.56,14.7,NA,NA,NA,NA,NA,NA,496.09,16.64,3.7,4.2
15-02-2025,14:32,CNR5098580104,Cancelled by Driver,CUST36042,Auto,Yelahanka,Laggere,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
20-02-2025,04:31,CNR1480560359,Success,CUST79437,eBike,Frazer Town,Shivajinagar,7.27,9.66,NA,NA,NA,NA,NA,NA,150.93,5.2,4.3,3.9
18-02-2025,00:23,CNR9001998575,Success,CUST12148,Auto,Bommanahalli,Sarvagnanagar,5.52,13.24,NA,NA,NA,NA,NA,NA,324.52,15.59,4.7,3.6
23-02-2025,06:49,CNR7640734296,Success,CUST34335,Auto,Whitefield,Bommanahalli,6.04,6.28,NA,NA,NA,NA,NA,NA,943.31,13.92,3.3,3.4
08-02-2025,02:12,CNR3551546507,Incomplete,CUST77503,Prime Plus,Padmanabhanagar,Vijayanagar,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
15-02-2025,17:02,CNR1044929834,Success,CUST92620,Mini,Laggere,Yeshwanthpur,9.2,9.64,NA,NA,NA,NA,NA,NA,706.93,5.91,4.7,3.9
12-02-2025,08:47,CNR3948416208,Cancelled by Driver,CUST52504,Auto,Vijayanagar,Kengeri,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
14-02-2025,02:36,CNR2838809701,Cancelled by Driver,CUST13635,Prime Sedan,Horamavu,Sarvagnanagar,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
21-02-2025,23:03,CNR2375609441,Cancelled by Driver,CUST17769,Auto,HSR Layout,Kadubeesanahalli,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
21-02-2025,21:55,CNR2010297605,Success,CUST48277,Bike,Whitefield,BTM Layout,8.43,9,NA,NA,NA,NA,NA,NA,355.03,11.4,3.8,4
11-02-2025,14:18,CNR9600041342,Success,CUST89113,Prime SUV,BTM Layout,Malleshwaram,7.32,11.92,NA,NA,NA,NA,NA,NA,256.98,1.28,4.7,4.8
07-02-2025,23:46,CNR1023510524,Success,CUST27373,Prime SUV,Attiguppe,Basavanagudi,7.64,7,NA,NA,NA,NA,NA,NA,885.81,16.11,3.1,4.2
12-02-2025,09:43,CNR8629444329,Success,CUST35825,Bike,Nelamangala,JP Nagar,6.22,5.46,NA,NA,NA,NA,NA,NA,719.73,3.41,3,4.2
10-02-2025,18:37,CNR7617666699,Success,CUST77806,Auto,Nelamangala,HSR Layout,9.87,6.66,NA,NA,NA,NA,NA,NA,339.89,4.49,3.1,3
20-02-2025,18:02,CNR5225655778,Success,CUST14183,Mini,Sarjapur,Cooke Town,7.84,10.45,NA,NA,NA,NA,NA,NA,597.27,1.86,4.9,4.9
07-02-2025,07:22,CNR1938818501,Incomplete,CUST39774,Bike,Magadi Road,Yelahanka,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
20-02-2025,14:22,CNR7880672087,Success,CUST19349,Prime Sedan,Horamavu,Electronic City,8.19,6.36,NA,NA,NA,NA,NA,NA,782.54,12.68,4.6,4.4
03-02-2025,05:10,CNR9340886350,Cancelled by Driver,CUST26555,eBike,Hosur Road,Jayanagar,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
04-02-2025,05:28,CNR5854758356,Success,CUST84393,Mini,Bommanahalli,Attiguppe,3.85,11.97,NA,NA,NA,NA,NA,NA,124.5,19.69,3.8,3
25-02-2025,07:44,CNR3856380296,Cancelled by Driver,CUST38171,Prime SUV,Sarvagnanagar,Malleshwaram,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
04-02-2025,03:32,CNR4721781466,Cancelled by Driver,CUST48050,Mini,KR Puram,Laggere,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
19-02-2025,09:46,CNR2167259866,Success,CUST42173,eBike,Nagarbhavi,Frazer Town,4.93,12.43,NA,NA,NA,NA,NA,NA,986.46,9.09,3.6,3.1
10-02-2025,03:30,CNR9822338072,Success,CUST66811,Prime Plus,Kengeri,Frazer Town,10,12.8,NA,NA,NA,NA,NA,NA,726.92,11.18,3.1,3.5
17-02-2025,04:08,CNR7480883993,Incomplete,CUST46448,Prime Sedan,Basavanagudi,HSR Layout,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
15-02-2025,21:04,CNR8029685138,Success,CUST46430,Prime Plus,Hennur,Banashankari,9.41,7.75,NA,NA,NA,NA,NA,NA,817.63,7.89,3.5,4.9
22-02-2025,03:16,CNR3931568006,Success,CUST66549,Mini,Banashankari,Indiranagar,3.44,6.68,NA,NA,NA,NA,NA,NA,1151.45,2,4.7,4
02-02-2025,18:09,CNR2051184246,Success,CUST56180,eBike,Rajajinagar,Bannerghatta Road,9.84,14.24,NA,NA,NA,NA,NA,NA,915.25,13,5,4.5
26-02-2025,22:36,CNR9564998622,Success,CUST68296,eBike,Vijayanagar,JP Nagar,7.46,10.77,NA,NA,NA,NA,NA,NA,294.85,15.24,3,4.8
20-02-2025,22:11,CNR6059158652,Cancelled by Customer,CUST18697,Auto,Shivajinagar,Arekere,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
10-02-2025,04:14,CNR6888677991,Success,CUST67983,Mini,Laggere,Cooke Town,8.7,7.53,NA,NA,NA,NA,NA,NA,392.99,6.6,4,4.7
06-02-2025,17:14,CNR8004579815,Cancelled by Driver,CUST18113,Prime SUV,Rajajinagar,KR Puram,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
11-02-2025,16:45,CNR6443328771,Success,CUST33992,Prime Sedan,Shivajinagar,Cooke Town,5.82,6.43,NA,NA,NA,NA,NA,NA,999.61,1.44,3.4,4.3
15-02-2025,00:58,CNR1957657068,Success,CUST44135,Prime Plus,Malleshwaram,Sarvagnanagar,5.76,12.21,NA,NA,NA,NA,NA,NA,589.5,9.3,4.6,4.3
25-02-2025,00:14,CNR5370428919,Success,CUST53529,Prime Sedan,Hosur Road,Yeshwanthpur,7.66,7.95,NA,NA,NA,NA,NA,NA,893.5,15.5,3.1,4.1
07-02-2025,00:56,CNR6917927869,Success,CUST23173,Bike,Cooke Town,Basavanagudi,8,6.45,NA,NA,NA,NA,NA,NA,199.22,17.46,4.3,3.8
02-02-2025,10:44,CNR9267253798,Incomplete,CUST44168,eBike,MG Road,Vijayanagar,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
19-02-2025,00:51,CNR5079929144,Incomplete,CUST29047,eBike,Hennur,Yelahanka,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
26-02-2025,14:58,CNR2087726143,Success,CUST63063,Prime Plus,Domlur,Yelahanka,5.85,7.91,NA,NA,NA,NA,NA,NA,586.4,17.51,3.6,3.9
07-02-2025,13:41,CNR7586883831,Success,CUST93627,Prime Sedan,Yelahanka,Arekere,3.86,9.87,NA,NA,NA,NA,NA,NA,146.53,13.31,3.6,4.7
15-02-2025,10:59,CNR4944659850,Cancelled by Driver,CUST95777,Mini,Basavanagudi,Sarvagnanagar,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
07-02-2025,22:48,CNR3494786887,Success,CUST50708,eBike,Sanjay Nagar,MG Road,6.48,5.68,NA,NA,NA,NA,NA,NA,836.08,15.38,3.1,3.6
25-02-2025,14:08,CNR1423732151,Success,CUST69257,Prime SUV,Nagarbhavi,Ulsoor,4.85,10.46,NA,NA,NA,NA,NA,NA,338.41,3.94,4.6,4.5
19-02-2025,03:29,CNR9990691004,Success,CUST17682,Auto,Marathahalli,Ulsoor,6.08,13.86,NA,NA,NA,NA,NA,NA,279.83,3.02,4.6,4.3
28-02-2025,23:11,CNR3329338735,Success,CUST44388,Bike,MG Road,Bommanahalli,3.84,5.11,NA,NA,NA,NA,NA,NA,290.39,7.31,4,4.9
08-02-2025,18:11,CNR4533108101,Success,CUST36771,Bike,Nelamangala,MG Road,6.11,14.79,NA,NA,NA,NA,NA,NA,918.69,8.81,4.7,3.9
07-02-2025,02:14,CNR6023859621,Cancelled by Driver,CUST10166,Prime Sedan,Attiguppe,Whitefield,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
05-02-2025,07:43,CNR2765265693,Success,CUST26865,Prime Plus,Whitefield,Girinagar,4.91,13.24,NA,NA,NA,NA,NA,NA,420.25,15.12,4.7,3.6
23-02-2025,18:18,CNR6525985486,Success,CUST42125,Mini,Bommanahalli,Kengeri,3.02,12.42,NA,NA,NA,NA,NA,NA,966.88,15.64,3.4,3.2
05-02-2025,17:27,CNR7458867672,Incomplete,CUST54376,Auto,Bellandur,Magadi Road,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
19-02-2025,07:49,CNR5855060261,Cancelled by Customer,CUST91164,eBike,Rajajinagar,Indiranagar,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
26-02-2025,05:39,CNR4936558570,Cancelled by Driver,CUST36411,Prime SUV,Bellandur,Horamavu,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
07-02-2025,01:25,CNR7952411139,Success,CUST14362,Bike,Ulsoor,Whitefield,8.43,5.58,NA,NA,NA,NA,NA,NA,610.49,3.71,4.9,4.2
03-02-2025,19:49,CNR9090539264,Success,CUST32021,Mini,Kadubeesanahalli,Hosur Road,8.56,5.87,NA,NA,NA,NA,NA,NA,446.27,18.32,3.2,3.8
15-02-2025,03:47,CNR6958859076,Success,CUST95002,Prime Sedan,Nelamangala,Horamavu,3.85,5.28,NA,NA,NA,NA,NA,NA,636,5.3,3.2,4.6
13-02-2025,14:12,CNR4968891099,Success,CUST70766,Bike,Domlur,Banerghatta,8.76,10.89,NA,NA,NA,NA,NA,NA,903.14,16.39,4.1,4.5
23-02-2025,08:25,CNR1741937737,Success,CUST11317,Mini,JP Nagar,Ulsoor,5.64,5.75,NA,NA,NA,NA,NA,NA,576.45,17.18,4.9,3.8
08-02-2025,13:45,CNR9498964165,Cancelled by Customer,CUST15715,Prime SUV,Nelamangala,Whitefield,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
02-02-2025,04:10,CNR5538789007,Cancelled by Customer,CUST64681,eBike,KR Puram,Cooke Town,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
26-02-2025,09:09,CNR6391269056,Incomplete,CUST81963,eBike,Nagarbhavi,Horamavu,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
17-02-2025,23:53,CNR8631057239,Success,CUST39803,Auto,Vijayanagar,Padmanabhanagar,3.53,12.05,NA,NA,NA,NA,NA,NA,579.39,6.17,4,4.8
09-02-2025,16:22,CNR3443716158,Success,CUST87423,Prime Sedan,Cooke Town,Banerghatta,7.69,11.9,NA,NA,NA,NA,NA,NA,393.99,5.1,3,4.9
01-02-2025,07:54,CNR4461664489,Success,CUST57197,Mini,Magadi Road,BTM Layout,4.49,9.73,NA,NA,NA,NA,NA,NA,590.69,7.76,4,3.6
19-02-2025,19:38,CNR9427815525,Incomplete,CUST41876,Prime Plus,Vijayanagar,Koramangala,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
03-02-2025,22:43,CNR5930712994,Success,CUST80346,Prime SUV,Marathahalli,Sanjay Nagar,4.49,12.32,NA,NA,NA,NA,NA,NA,386.76,10.44,5,4.8
27-02-2025,14:14,CNR6411073386,Success,CUST38496,Mini,Bellandur,JP Nagar,9.71,10.09,NA,NA,NA,NA,NA,NA,320.99,13.91,4,4.9
19-02-2025,17:47,CNR6833031530,Cancelled by Driver,CUST72912,Prime SUV,Sanjay Nagar,Ulsoor,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
11-02-2025,10:35,CNR5578006193,Cancelled by Driver,CUST62417,Auto,Nelamangala,Arekere,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
16-02-2025,02:01,CNR6628803221,Cancelled by Customer,CUST39299,Prime Plus,Hebbal,Frazer Town,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
14-02-2025,21:41,CNR3066758343,Success,CUST70732,Bike,Kengeri,Kaval Byrasandra,6.16,5.99,NA,NA,NA,NA,NA,NA,732.04,11.68,3.6,4.7
25-02-2025,22:19,CNR1213310948,Incomplete,CUST46624,eBike,Nelamangala,Magadi Road,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
12-02-2025,17:36,CNR7292975073,Success,CUST93666,Auto,Vijayanagar,Girinagar,4.39,5.75,NA,NA,NA,NA,NA,NA,253.81,7.49,3.8,3.5
04-02-2025,17:13,CNR6225008873,Success,CUST63775,Bike,Electronic City,Bommanahalli,9.21,12.14,NA,NA,NA,NA,NA,NA,507.36,19.56,4.4,4.1
17-02-2025,19:25,CNR7387307944,Success,CUST85608,Auto,Jayanagar,Sanjay Nagar,7.94,9.37,NA,NA,NA,NA,NA,NA,401.65,4.28,3,3.6
23-02-2025,02:34,CNR8289226406,Success,CUST69374,Prime SUV,Jayanagar,Hennur,7.84,6.71,NA,NA,NA,NA,NA,NA,1123.89,14.29,3.4,4.7
03-02-2025,02:44,CNR2661798759,Success,CUST16291,Mini,Whitefield,Peenya,4.37,5.22,NA,NA,NA,NA,NA,NA,921.32,18.51,3.5,4.5
11-02-2025,09:17,CNR3535210376,Success,CUST86485,eBike,MG Road,BTM Layout,4.14,9.86,NA,NA,NA,NA,NA,NA,406.08,13.02,3,3.5
22-02-2025,07:04,CNR9781992989,Success,CUST68769,Bike,Electronic City,Indiranagar,6.27,11.68,NA,NA,NA,NA,NA,NA,1099.76,19.95,4.5,4.2
11-02-2025,02:03,CNR8578209613,Cancelled by Driver,CUST79193,Prime Sedan,Bellandur,RT Nagar,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
19-02-2025,08:15,CNR9440359301,Cancelled by Customer,CUST15929,Auto,Bannerghatta Road,Peenya,NA,NA,1,Wrong Address,NA,NA,NA,NA,NA,NA,0,NA
17-02-2025,23:14,CNR9888034020,Incomplete,CUST11425,Prime Sedan,Bannerghatta Road,Sarjapur,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
13-02-2025,13:33,CNR5386440494,Success,CUST31140,Mini,Ulsoor,Bannerghatta Road,8.05,10.09,NA,NA,NA,NA,NA,NA,277.72,4.21,4.8,4.1
23-02-2025,20:17,CNR2136228727,Success,CUST56978,Bike,Bellandur,Koramangala,9.4,8.48,NA,NA,NA,NA,NA,NA,1187.2,12.89,4.6,3.8
13-02-2025,23:10,CNR5511968138,Cancelled by Driver,CUST70971,Auto,Sanjay Nagar,KR Puram,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
08-02-2025,20:40,CNR9414389934,Success,CUST97162,Auto,Yeshwanthpur,Bellandur,7.25,14,NA,NA,NA,NA,NA,NA,1136.93,11.82,4.7,4.4
02-02-2025,16:48,CNR4028233071,Success,CUST98980,Prime SUV,Nagarbhavi,Basavanagudi,3.01,11.95,NA,NA,NA,NA,NA,NA,612.43,11.49,4.9,4.5
06-02-2025,01:43,CNR5870567536,Incomplete,CUST73845,Prime Plus,Frazer Town,Hennur,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
